product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,panel_type_detail,backlight_type_v2,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,pc_gaming,console_gaming,office,editing,color_accuracy,brightness_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,first_response_time_ms,total_response_time_ms,input_lag_native_ms,display_size,native_refresh_rate,resolution,aspect_ratio,pixel_density,local_dimming,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local
94531,LG 27G850A-B,LG,lg-27g850a-b,https://www.rtings.com/monitor/reviews/lg/27g850a-b,238,v2.1.2,2025-03-24 00:00:00 -0400,2025-07-31 16:01:42 -0400,2026-03-17 13:18:49 -0400,"27"" (27G850A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,medium,451.9,17.4,547.2,5.9,630.4,10.6,7.6,8.2,8.4,7.7,8.2,8.4,98.82,73.67,37.3,769.0,775.0,1734.0,7.0,7.0,3.1,26.95,240,3840 x 2160,16:9,163.4810516,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/Xi6BzZLc/lg-27g850a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27g850a-b_spd.jpg
41927,LG 27GR83Q-B,LG,lg-27gr83q-b,https://www.rtings.com/monitor/reviews/lg/27gr83q-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-11-28 09:52:18 -0500,2026-03-17 13:18:49 -0400,"27"" (27GR83Q-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,medium,445.8,17.2,547.2,1.2,630.3,9.0,7.2,7.8,7.6,7.2,8.3,7.7,90.13,66.23,29.4,504.0,504.0,1201.0,6.5,6.6,3.2,27.0,240,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/GWzyx9Ra/lg-27gr83q-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr83q-b_spd.jpg
40716,LG 27GR93U-B,LG,lg-27gr93u-b,https://www.rtings.com/monitor/reviews/lg/27gr93u-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-11-07 11:59:58 -0500,2026-03-17 13:18:49 -0400,"27"" (27GR93U-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,medium,452.1,17.1,547.2,1.1,630.3,9.1,7.1,8.0,8.3,7.7,8.5,7.7,95.87,70.89,30.4,533.0,532.0,1020.0,4.8,6.7,4.5,27.0,144,3840 x 2160,16:9,163.1783089,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/ai7IzVHu/lg-27gr93u-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gr93u-b_spd.jpg
49556,LG 27GS95QE-B,LG,lg-27gs95qe-b,https://www.rtings.com/monitor/reviews/lg/27gs95qe-b,238,v2.1.2,2024-02-01 00:00:00 -0500,2024-03-26 12:18:00 -0400,2026-03-17 13:18:49 -0400,"27"" (27GS95QE-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.8,24.7,558.8,113.2,,,9.0,9.0,7.3,8.8,9.0,7.1,97.4,70.57,33.0,620.0,620.0,inf,0.3,0.3,2.8,27.0,240,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/jqAlGwUw/lg-27gs95qe-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gs95qe-b_spd.jpg
117624,LG 27GX700A-B,LG,lg-27gx700a-b,https://www.rtings.com/monitor/reviews/lg/27gx700a-b,238,v2.1.2,2025-10-16 00:00:00 -0400,2025-11-19 15:07:09 -0500,2026-03-17 13:18:49 -0400,"27"" (27GX700A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,451.7,21.4,533.4,32.0,626.1,37.7,9.1,9.2,7.6,8.7,9.1,7.8,99.69,79.53,43.2,818.0,1427.0,inf,0.3,0.4,2.6,26.5,280,2560 x 1440,16:9,110.8380966,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/FIEDb2zR/lg-27gx700a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx700a-b_spd.jpg
82807,LG 27GX790A-B,LG,lg-27gx790a-b,https://www.rtings.com/monitor/reviews/lg/27gx790a-b,238,v2.1.2,2024-12-30 00:00:00 -0500,2025-02-25 15:20:17 -0500,2026-03-17 13:18:49 -0400,"27"" (27GX790A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.6,24.6,559.0,116.5,,,9.2,9.0,7.1,8.6,8.4,6.7,98.1,71.03,36.5,814.0,1255.0,inf,0.2,0.4,1.9,27.0,480,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/KXnuvcrq/lg-27gx790a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx790a-b_spd.jpg
127454,LG 27GX790B-B,LG,lg-27gx790b-b,https://www.rtings.com/monitor/reviews/lg/27gx790b-b,238,v2.1.2,2026-02-03 00:00:00 -0500,2026-02-25 08:37:40 -0500,2026-03-18 15:24:04 -0400,"27"" (27GX790B-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,451.0,21.4,533.3,35.9,625.8,38.6,9.4,9.1,7.5,8.7,9.1,7.5,99.71,79.44,42.6,760.0,1317.0,inf,0.3,0.5,1.7,26.5,540,2560 x 1440,16:9,110.8380966,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/ESmsdL7x/lg-27gx790b-b/spd-large.jpg?format=auto,spd_images/monitors/lg-27gx790b-b_spd.jpg
40717,LG 32GR93U-B,LG,lg-32gr93u-b,https://www.rtings.com/monitor/reviews/lg/32gr93u-b,238,v2.1.2,2023-08-01 00:00:00 -0400,2023-10-12 10:57:26 -0400,2026-03-17 13:18:49 -0400,"32"" (32GR93U-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,medium,455.6,17.0,547.2,0.9,630.3,9.0,7.3,8.2,8.1,7.8,8.9,7.5,98.12,73.4,33.7,500.0,499.0,1316.0,5.5,5.7,4.0,32.0,144,3840 x 2160,16:9,137.6816981,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/FJ7db6nZ/lg-32gr93u-b/spd-large.jpg?format=auto,spd_images/monitors/lg-32gr93u-b_spd.jpg
49551,LG 32GS95UE-B,LG,lg-32gs95ue-b,https://www.rtings.com/monitor/reviews/lg/32gs95ue-b,238,v2.1.2,2024-04-15 00:00:00 -0400,2024-07-15 09:45:12 -0400,2026-03-17 13:18:49 -0400,"32"" (32GS95UE-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.5,25.4,558.9,122.4,,,9.2,9.2,8.2,8.7,7.7,7.0,96.87,69.64,34.8,723.0,1193.0,inf,0.3,0.3,2.9,31.46,240,3840 x 2160,16:9,140.0449568,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/LqHt63bz/lg-32gs95ue-b/spd-large.jpg?format=auto,spd_images/monitors/lg-32gs95ue-b_spd.jpg
56054,LG 34GS95QE-B,LG,lg-34gs95qe-b,https://www.rtings.com/monitor/reviews/lg/34gs95qe-b,238,v2.1.2,2024-03-19 00:00:00 -0400,2024-05-06 10:42:45 -0400,2026-03-17 13:18:49 -0400,"34"" (34GS95QE-B); 34"" (34GS95QE-W)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.9,25.2,558.9,119.0,,,9.0,8.9,7.2,8.8,9.0,6.9,96.88,69.98,32.5,588.0,577.0,inf,0.2,0.2,2.9,34.0,240,3440 x 1440,21:9,109.6834073,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/POLD2RAw/lg-34gs95qe-b/spd-large.jpg?format=auto,spd_images/monitors/lg-34gs95qe-b_spd.jpg
83695,LG 45GX950A-B,LG,lg-45gx950a-b,https://www.rtings.com/monitor/reviews/lg/45gx950a-b,238,v2.1.2,2025-03-28 00:00:00 -0400,2025-05-07 14:46:31 -0400,2026-03-17 13:18:49 -0400,"45"" (45GX950A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.9,25.6,559.7,119.2,,,9.1,9.3,7.7,9.1,9.1,7.4,97.73,70.94,36.9,765.0,1306.0,inf,0.6,0.6,3.7,44.5,165,5120 x 2160,21:9,124.875901,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/j1SdDvxH/lg-45gx950a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-45gx950a-b_spd.jpg
113604,LG C5 42 OLED,LG,lg-c5-42-oled,https://www.rtings.com/monitor/reviews/lg/c5-42-oled,238,v2.1.2,2025-04-01 00:00:00 -0400,2025-10-17 11:20:42 -0400,2026-03-17 13:18:49 -0400,"42"" (OLED42C5PUA)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.5,22.1,555.2,105.0,,,8.8,9.3,6.5,8.7,8.8,7.5,96.74,69.73,34.4,780.0,781.0,inf,0.3,1.3,4.6,42.0,120,3840 x 2160,16:9,104.9003414,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/HkT9L9hH/lg-c5-42-oled/spd-large.jpg?format=auto,spd_images/monitors/lg-c5-42-oled_spd.jpg
47131,MSI MPG 271QRX QD-OLED,MSI,msi-mpg-271qrx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-271qrx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-04-12 12:51:08 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 271QRX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.9,21.4,528.9,30.2,635.3,36.8,9.2,9.1,7.1,8.8,8.7,7.0,99.22,80.35,48.8,476.0,1045.0,inf,0.3,0.3,1.9,27.0,360,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/KD3dD7cq/msi-mpg-271qrx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-271qrx-qd-oled_spd.jpg
88032,MSI MPG 272URX QD-OLED,MSI,msi-mpg-272urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-272urx-qd-oled,238,v2.1.2,2025-02-12 00:00:00 -0500,2025-09-05 10:41:33 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 272URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,454.8,21.5,531.5,27.6,636.9,36.0,9.1,9.3,7.9,9.2,9.2,6.8,99.74,74.78,44.2,461.0,1013.0,inf,0.3,0.4,2.7,26.5,240,3840 x 2160,16:9,166.2571449,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/hus9cbGp/msi-mpg-272urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-272urx-qd-oled_spd.jpg
101013,MSI MPG 274URDFW E16M,MSI,msi-mpg-274urdfw-e16m,https://www.rtings.com/monitor/reviews/msi/mpg-274urdfw-e16m,238,v2.1.2,2025-10-13 00:00:00 -0400,2025-12-15 14:55:49 -0500,2026-03-17 13:18:49 -0400,"27"" (MPG 274URDFW E16M)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,CdSe,Yes,MPG,LCD,IPS,Full-Array,QD-LCD,high,443.7,15.2,527.0,25.2,619.1,23.4,7.7,8.5,8.5,7.7,8.2,8.8,95.47,80.89,47.6,1562.0,1134.0,970.0,4.4,7.5,3.7,27.0,160,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/IcraZdZ9/msi-mpg-274urdfw-e16m/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-274urdfw-e16m_spd.jpg
47132,MSI MPG 321URX QD-OLED,MSI,msi-mpg-321urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-321urx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-07-26 15:35:05 -0400,2026-03-17 13:18:49 -0400,"32"" (MPG 321URX QD-OLED); 32"" (MPG 321URXW QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,450.1,20.7,532.3,29.9,637.0,35.6,9.1,9.4,7.5,9.1,8.9,6.8,98.59,78.68,46.7,469.0,1025.0,inf,0.3,0.3,2.8,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/M1Zcpqfn/msi-mpg-321urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-321urx-qd-oled_spd.jpg
84697,MSI MPG 322URX QD-OLED,MSI,msi-mpg-322urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-322urx-qd-oled,238,v2.1.2,2025-01-16 00:00:00 -0500,2025-03-03 08:59:35 -0500,2026-03-17 13:18:49 -0400,"32"" (MPG 322URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,449.7,21.1,532.0,29.7,636.9,37.0,9.0,9.3,7.5,9.1,9.1,6.7,98.98,78.24,46.8,470.0,1036.0,inf,0.5,0.5,2.7,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/YUGQmb75/msi-mpg-322urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-322urx-qd-oled_spd.jpg
64783,MSI MPG 341CQPX QD-OLED,MSI,msi-mpg-341cqpx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-341cqpx-qd-oled,238,v2.1.2,2024-06-17 00:00:00 -0400,2024-11-19 12:09:14 -0500,2026-03-17 13:18:49 -0400,"34"" (MPG 341CQPX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.4,532.5,29.6,638.1,36.3,9.1,9.1,7.0,8.8,8.6,6.8,99.09,80.13,48.7,483.0,1043.0,inf,0.2,0.4,2.8,34.18,240,3440 x 1440,21:9,109.1057884,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/fEAdh2fq/msi-mpg-341cqpx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-341cqpx-qd-oled_spd.jpg
60445,Samsung Odyssey G50D S27DG50,Samsung,samsung-odyssey-g50d-s27dg50,https://www.rtings.com/monitor/reviews/samsung/odyssey-g5-g50d-s27dg50,238,v2.1.2,2024-04-12 00:00:00 -0400,2024-09-26 10:16:30 -0400,2026-03-17 13:18:49 -0400,"27"" (LS27DG500ENXZA )",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,Odyssey,LCD,IPS,Edge,KSF,high,448.8,15.6,538.8,50.6,632.3,9.6,7.1,6.6,7.8,7.3,8.3,7.5,84.05,60.69,26.9,431.0,431.0,1221.0,6.9,7.3,4.8,27.0,180,2560 x 1440,16:9,108.7855393,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/Jp9fcxG4/samsung-odyssey-g5-g50d-s27dg50/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-g50d-s27dg50_spd.jpg
33691,Samsung Odyssey Neo G7 S32BG75,Samsung,samsung-odyssey-neo-g7-s32bg75,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g7-s32bg75,238,v2.1.2,2022-06-05 20:00:01 -0400,2022-07-29 10:22:19 -0400,2026-03-17 13:18:49 -0400,"32"" (Odyssey Neo G7 S32BG75)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,444.4,14.5,540.2,35.0,630.1,37.7,7.9,8.7,8.3,7.9,7.9,7.6,89.91,67.89,37.2,1101.0,795.0,3326.0,3.5,6.2,4.0,32.0,165,3840 x 2160,16:9,137.6816981,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/B5CbjrNK/samsung-odyssey-neo-g7-s32bg75/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g7-s32bg75_spd.jpg
33710,Samsung Odyssey Neo G8 S32BG85,Samsung,samsung-odyssey-neo-g8-s32bg85,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g8-s32bg85,238,v2.1.2,2022-07-08 00:00:00 -0400,2022-08-04 11:12:29 -0400,2026-03-17 13:18:49 -0400,"32"" (LS32BG852NNXGO)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,443.1,14.7,539.1,34.3,630.1,36.7,8.2,8.7,8.5,8.2,8.8,7.7,89.82,67.9,37.5,1124.0,824.0,3593.0,2.8,4.7,2.8,32.0,240,3840 x 2160,16:9,137.6816981,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/GZnOnhOl/samsung-odyssey-neo-g8-s32bg85/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g8-s32bg85_spd.jpg
37854,Samsung Odyssey Neo G9/G95NC S57CG95,Samsung,samsung-odyssey-neo-g9-g95nc-s57cg95,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g9-g95nc-s57cg95,238,v2.1.2,2023-10-02 00:00:00 -0400,2023-11-20 13:22:38 -0500,2026-03-17 13:18:49 -0400,"57"" (LS57CG952NNXZA)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,445.6,16.0,543.0,38.6,632.9,38.6,8.1,8.8,8.5,7.8,8.1,8.6,88.83,66.64,33.5,1291.0,1014.0,2842.0,2.5,4.5,2.9,57.0,240,7680 x 2160,32:9,139.9643801,Yes,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/V8CUHnL8/samsung-odyssey-neo-g9-g95nc-s57cg95/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g9-g95nc-s57cg95_spd.jpg
63129,Samsung Odyssey OLED G60SD S27DG602S,Samsung,samsung-odyssey-oled-g60sd-s27dg602s,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g6-g60sd-s27dg60,238,v2.1.2,2024-06-10 00:00:00 -0400,2024-07-24 09:17:15 -0400,2026-03-17 13:18:49 -0400,"27"" (LS27DG602SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.9,21.1,528.8,30.0,635.2,36.8,9.2,7.7,7.4,9.0,9.1,6.9,99.08,79.61,47.5,474.0,1008.0,inf,1.0,1.0,1.889,26.7,360,2560 x 1440,16:9,110.0078487,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/CS1Apazh/samsung-odyssey-oled-g6-g60sd-s27dg60/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g60sd-s27dg602s_spd.jpg
63127,Samsung Odyssey OLED G80SD S32DG80,Samsung,samsung-odyssey-oled-g80sd-s32dg80,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g8-g80sd-s32dg80,238,v2.1.2,2024-06-26 00:00:00 -0400,2024-07-18 14:13:43 -0400,2026-03-17 13:18:49 -0400,"32"" (LS32DG802SNXZA ); 32"" (LS32DG800SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,447.9,21.8,528.8,30.0,634.7,36.6,9.1,9.4,8.2,9.0,8.3,6.8,98.48,78.68,45.0,576.0,986.0,inf,0.3,0.3,3.7,31.6,240,3840 x 2160,16:9,139.4245044,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/t70yezBU/samsung-odyssey-oled-g8-g80sd-s32dg80/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g80sd-s32dg80_spd.jpg
88033,Samsung Odyssey OLED G81SF S27FG810S,Samsung,samsung-odyssey-oled-g81sf-s27fg810s,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g81sf-s27fg810s,238,v2.1.2,2025-04-22 00:00:00 -0400,2025-07-11 09:18:01 -0400,2026-03-17 13:18:49 -0400,"27"" (S27FG810S)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.1,21.5,528.9,27.6,634.5,36.1,9.1,9.4,8.4,9.2,9.0,6.8,99.36,77.61,45.9,467.0,1021.0,inf,0.4,0.6,2.7,26.6,240,3840 x 2160,16:9,165.6321181,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/LxJpOMyb/samsung-odyssey-oled-g81sf-s27fg810s/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g81sf-s27fg810s_spd.jpg
37853,Samsung Odyssey OLED G9/G95SC S49CG95,Samsung,samsung-odyssey-oled-g9-g95sc-s49cg95,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g9-g95sc-s49cg95,238,v2.1.2,2023-06-26 00:00:00 -0400,2023-08-04 10:40:09 -0400,2026-03-17 13:18:49 -0400,"49"" (LS49CG954SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.8,20.1,529.0,27.8,635.8,34.8,9.1,8.2,6.9,8.9,8.7,6.8,99.46,82.69,46.9,465.0,1002.0,inf,0.5,0.5,3.8,49.0,240,5120 x 1440,32:9,108.543805,No,,,NO_GT,2026-03-30T14:24:29.531116+00:00,https://i.rtings.com/assets/products/NLmL7his/samsung-odyssey-oled-g9-g95sc-s49cg95/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g9-g95sc-s49cg95_spd.jpg
