product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,panel_type_detail,backlight_type_v2,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,pc_gaming,console_gaming,office,editing,color_accuracy,brightness_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,first_response_time_ms,total_response_time_ms,input_lag_native_ms,display_size,native_refresh_rate,resolution,aspect_ratio,pixel_density,local_dimming,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local,price_size,price_best,price_source,price_amazon,price_buybox,price_bestbuy,price_list,price_per_m2,sizes_with_price
49551,LG 32GS95UE-B,LG,lg-32gs95ue-b,https://www.rtings.com/monitor/reviews/lg/32gs95ue-b,238,v2.1.2,2024-04-15 00:00:00 -0400,2024-07-15 09:45:12 -0400,2026-03-17 13:18:49 -0400,"32"" (32GS95UE-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.5,25.4,558.9,122.4,,,9.2,9.2,8.2,8.7,7.7,7.0,96.87,69.64,34.8,723.0,1193.0,inf,0.3,0.3,2.9,31.46,240,3840 x 2160,16:9,140.0449568,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/LqHt63bz/lg-32gs95ue-b/spd-large.jpg?format=auto,spd_images/monitors/lg-32gs95ue-b_spd.jpg,32.0,1479.98,amazon_3p,,,,,5242.710361994076,1
18229,LG 34GP83A-B,LG,lg-34gp83a-b,https://www.rtings.com/monitor/reviews/lg/34gp83a-b,238,v2.1.2,2020-10-01 00:00:00 -0400,2021-02-12 09:20:16 -0500,2026-03-30 15:04:47 -0400,"34"" (34GP83A-B)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,UltraGear,LCD,IPS,Edge,KSF,high,445.8,14.4,531.3,49.2,630.4,9.2,7.1,6.5,7.3,7.3,8.7,7.3,95.2,70.72,32.6,457.0,433.0,956.0,5.7,6.1,4.0,34.0,144,3440 x 1440,21:9,109.6834073,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/kSqKAy4c/lg-34gp83a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-34gp83a-b_spd.jpg,34.0,679.99,amazon_3p,,,,679.99,2518.175286803697,1
56054,LG 34GS95QE-B,LG,lg-34gs95qe-b,https://www.rtings.com/monitor/reviews/lg/34gs95qe-b,238,v2.1.2,2024-03-19 00:00:00 -0400,2024-05-06 10:42:45 -0400,2026-03-17 13:18:49 -0400,"34"" (34GS95QE-B); 34"" (34GS95QE-W)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.9,25.2,558.9,119.0,,,9.0,8.9,7.2,8.8,9.0,6.9,96.88,69.98,32.5,588.0,577.0,inf,0.2,0.2,2.9,34.0,240,3440 x 1440,21:9,109.6834073,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/POLD2RAw/lg-34gs95qe-b/spd-large.jpg?format=auto,spd_images/monitors/lg-34gs95qe-b_spd.jpg,34.0,699.99,amazon_3p,,,,699.99,2592.2403550195145,1
83695,LG 45GX950A-B,LG,lg-45gx950a-b,https://www.rtings.com/monitor/reviews/lg/45gx950a-b,238,v2.1.2,2025-03-28 00:00:00 -0400,2025-05-07 14:46:31 -0400,2026-03-17 13:18:49 -0400,"45"" (45GX950A-B)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.9,25.6,559.7,119.2,,,9.1,9.3,7.7,9.1,9.1,7.4,97.73,70.94,36.9,765.0,1306.0,inf,0.6,0.6,3.7,44.5,165,5120 x 2160,21:9,124.875901,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/j1SdDvxH/lg-45gx950a-b/spd-large.jpg?format=auto,spd_images/monitors/lg-45gx950a-b_spd.jpg,45.0,1429.99,amazon_3p,1455.42,,1999.99,1429.99,2561.5801454511,1
58174,LG C4 42 OLED,LG,lg-c4-42-oled,https://www.rtings.com/monitor/reviews/lg/42-c4-oled,238,v2.1.2,2024-03-11 00:00:00 -0400,2024-08-26 07:52:43 -0400,2026-03-30 15:04:47 -0400,"42"" (OLED42C4PUA)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,454.0,22.6,551.4,67.2,618.1,50.6,8.8,9.2,6.3,8.8,9.2,6.9,97.92,70.41,33.7,744.0,738.0,inf,0.3,1.3,4.4,42.0,120,3840 x 2160,16:9,104.9003414,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/9vndmbnH/lg-42-c4-oled/spd-large.jpg?format=auto,spd_images/monitors/lg-c4-42-oled_spd.jpg,42.0,1499.99,rtings,,,,,3084.5353975445923,1
113604,LG C5 42 OLED,LG,lg-c5-42-oled,https://www.rtings.com/monitor/reviews/lg/c5-42-oled,238,v2.1.2,2025-04-01 00:00:00 -0400,2025-10-17 11:20:42 -0400,2026-03-17 13:18:49 -0400,"42"" (OLED42C5PUA)",monitor,OLED,WOLED,,WOLED,No,,Yes,UltraGear OLED,OLED,WOLED,No Backlight,WOLED,high,452.5,22.1,555.2,105.0,,,8.8,9.3,6.5,8.7,8.8,7.5,96.74,69.73,34.4,780.0,781.0,inf,0.3,1.3,4.6,42.0,120,3840 x 2160,16:9,104.9003414,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/HkT9L9hH/lg-c5-42-oled/spd-large.jpg?format=auto,spd_images/monitors/lg-c5-42-oled_spd.jpg,42.0,896.99,amazon_3p,899.99,,,899.99,1844.54390112169,1
47131,MSI MPG 271QRX QD-OLED,MSI,msi-mpg-271qrx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-271qrx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-04-12 12:51:08 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 271QRX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.9,21.4,528.9,30.2,635.3,36.8,9.2,9.1,7.1,8.8,8.7,7.0,99.22,80.35,48.8,476.0,1045.0,inf,0.3,0.3,1.9,27.0,360,2560 x 1440,16:9,108.7855393,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/KD3dD7cq/msi-mpg-271qrx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-271qrx-qd-oled_spd.jpg,27.0,629.99,amazon,629.99,,,629.99,3134.7730400460046,1
88032,MSI MPG 272URX QD-OLED,MSI,msi-mpg-272urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-272urx-qd-oled,238,v2.1.2,2025-02-12 00:00:00 -0500,2025-09-05 10:41:33 -0400,2026-03-17 13:18:49 -0400,"27"" (MPG 272URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,454.8,21.5,531.5,27.6,636.9,36.0,9.1,9.3,7.9,9.2,9.2,6.8,99.74,74.78,44.2,461.0,1013.0,inf,0.3,0.4,2.7,26.5,240,3840 x 2160,16:9,166.2571449,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/hus9cbGp/msi-mpg-272urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-272urx-qd-oled_spd.jpg,27.0,849.99,amazon,849.99,,899.99,849.99,4229.473065141833,1
101013,MSI MPG 274URDFW E16M,MSI,msi-mpg-274urdfw-e16m,https://www.rtings.com/monitor/reviews/msi/mpg-274urdfw-e16m,238,v2.1.2,2025-10-13 00:00:00 -0400,2025-12-15 14:55:49 -0500,2026-04-17 11:37:56 -0400,"27"" (MPG 274URDFW E16M)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,CdSe,Yes,MPG,LCD,IPS,Full-Array,QD-LCD,high,443.7,15.2,527.0,25.2,619.1,23.4,7.7,8.5,8.5,7.7,8.2,8.8,95.47,80.89,47.6,1562.0,1134.0,970.0,4.4,7.5,3.7,27.0,160,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/IcraZdZ9/msi-mpg-274urdfw-e16m/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-274urdfw-e16m_spd.jpg,27.0,499.99,amazon,499.99,,,499.99,2487.9048433984694,1
47132,MSI MPG 321URX QD-OLED,MSI,msi-mpg-321urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-321urx-qd-oled,238,v2.1.2,2024-03-01 00:00:00 -0500,2024-07-26 15:35:05 -0400,2026-03-17 13:18:49 -0400,"32"" (MPG 321URX QD-OLED); 32"" (MPG 321URXW QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,450.1,20.7,532.3,29.9,637.0,35.6,9.1,9.4,7.5,9.1,8.9,6.8,98.59,78.68,46.7,469.0,1025.0,inf,0.3,0.3,2.8,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/M1Zcpqfn/msi-mpg-321urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-321urx-qd-oled_spd.jpg,32.0,869.0,amazon,869.0,,,869.0,3078.3627512350517,1
84697,MSI MPG 322URX QD-OLED,MSI,msi-mpg-322urx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-322urx-qd-oled,238,v2.1.2,2025-01-16 00:00:00 -0500,2025-03-03 08:59:35 -0500,2026-03-17 13:18:49 -0400,"32"" (MPG 322URX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,449.7,21.1,532.0,29.7,636.9,37.0,9.0,9.3,7.5,9.1,9.1,6.7,98.98,78.24,46.8,470.0,1036.0,inf,0.5,0.5,2.7,31.5,240,3840 x 2160,16:9,139.8671219,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/YUGQmb75/msi-mpg-322urx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-322urx-qd-oled_spd.jpg,32.0,999.0,amazon,999.0,,,999.0,3538.8773170124473,1
64783,MSI MPG 341CQPX QD-OLED,MSI,msi-mpg-341cqpx-qd-oled,https://www.rtings.com/monitor/reviews/msi/mpg-341cqpx-qd-oled,238,v2.1.2,2024-06-17 00:00:00 -0400,2024-11-19 12:09:14 -0500,2026-03-17 13:18:49 -0400,"34"" (MPG 341CQPX QD-OLED)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.4,532.5,29.6,638.1,36.3,9.1,9.1,7.0,8.8,8.6,6.8,99.09,80.13,48.7,483.0,1043.0,inf,0.2,0.4,2.8,34.18,240,3440 x 1440,21:9,109.1057884,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/fEAdh2fq/msi-mpg-341cqpx-qd-oled/spd-large.jpg?format=auto,spd_images/monitors/msi-mpg-341cqpx-qd-oled_spd.jpg,34.0,749.99,amazon,749.99,,,749.99,2777.403025559059,1
88035,Samsung Odyssey 3D G90XF S27FG900X,Samsung,samsung-odyssey-3d-g90xf-s27fg900x,https://www.rtings.com/monitor/reviews/samsung/odyssey-3d-g90xf-s27fg900x,238,v2.1.2,2025-04-14 00:00:00 -0400,2025-06-20 10:20:15 -0400,2026-03-30 15:04:41 -0400,"27"" (S27FG900X)",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,Odyssey,LCD,IPS,Edge,KSF,high,445.8,15.3,529.9,40.5,630.3,9.5,7.1,8.1,7.0,7.2,8.3,7.4,91.09,65.45,26.9,470.0,310.0,952.0,3.8,6.8,3.8,26.9,165,3840 x 2160,16:9,163.7849197,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/ut6gAYwT/samsung-odyssey-3d-g90xf-s27fg900x/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-3d-g90xf-s27fg900x_spd.jpg,27.0,1181.83,amazon,1181.83,,,1181.83,5880.67877572274,1
60445,Samsung Odyssey G50D S27DG50,Samsung,samsung-odyssey-g50d-s27dg50,https://www.rtings.com/monitor/reviews/samsung/odyssey-g5-g50d-s27dg50,238,v2.1.2,2024-04-12 00:00:00 -0400,2024-09-26 10:16:30 -0400,2026-03-17 13:18:49 -0400,"27"" (LS27DG500ENXZA )",monitor,LCD,IPS,Edge-lit,KSF,No,,Yes,Odyssey,LCD,IPS,Edge,KSF,high,448.8,15.6,538.8,50.6,632.3,9.6,7.1,6.6,7.8,7.3,8.3,7.5,84.05,60.69,26.9,431.0,431.0,1221.0,6.9,7.3,4.8,27.0,180,2560 x 1440,16:9,108.7855393,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/Jp9fcxG4/samsung-odyssey-g5-g50d-s27dg50/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-g50d-s27dg50_spd.jpg,27.0,229.99,amazon_3p,,,,229.99,1144.4093580535891,1
39538,Samsung Odyssey G51C S27CG51,Samsung,samsung-odyssey-g51c-s27cg51,https://www.rtings.com/monitor/reviews/samsung/odyssey-g5-g51c-s27cg51,238,v2.1.2,2023-03-26 20:00:01 -0400,2023-08-10 09:09:16 -0400,2026-03-30 15:04:46 -0400,"27"" (LS27CG512ENXZA)",monitor,LCD,VA,Edge-lit,Pseudo QD,No,,Yes,Odyssey,LCD,VA,Edge,Pseudo QD,low,443.3,15.8,528.5,50.8,605.3,86.0,6.8,6.1,7.3,7.1,7.7,6.3,73.48,52.94,19.1,296.0,295.0,2734.0,9.7,11.5,4.6,26.9,165,2560 x 1440,16:9,109.1899465,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/ATP8WfLg/samsung-odyssey-g5-g51c-s27cg51/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-g51c-s27cg51_spd.jpg,27.0,312.99,amazon_3p,,,,312.99,1557.4098220670153,1
33691,Samsung Odyssey Neo G7 S32BG75,Samsung,samsung-odyssey-neo-g7-s32bg75,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g7-s32bg75,238,v2.1.2,2022-06-05 20:00:01 -0400,2022-07-29 10:22:19 -0400,2026-03-17 13:18:49 -0400,"32"" (Odyssey Neo G7 S32BG75)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,444.4,14.5,540.2,35.0,630.1,37.7,7.9,8.7,8.3,7.9,7.9,7.6,89.91,67.89,37.2,1101.0,795.0,3326.0,3.5,6.2,4.0,32.0,165,3840 x 2160,16:9,137.6816981,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/B5CbjrNK/samsung-odyssey-neo-g7-s32bg75/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g7-s32bg75_spd.jpg,32.0,1099.99,rtings,,,,,3896.626286226749,1
33710,Samsung Odyssey Neo G8 S32BG85,Samsung,samsung-odyssey-neo-g8-s32bg85,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g8-s32bg85,238,v2.1.2,2022-07-08 00:00:00 -0400,2022-08-04 11:12:29 -0400,2026-03-17 13:18:49 -0400,"32"" (LS32BG852NNXGO)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,443.1,14.7,539.1,34.3,630.1,36.7,8.2,8.7,8.5,8.2,8.8,7.7,89.82,67.9,37.5,1124.0,824.0,3593.0,2.8,4.7,2.8,32.0,240,3840 x 2160,16:9,137.6816981,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/GZnOnhOl/samsung-odyssey-neo-g8-s32bg85/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g8-s32bg85_spd.jpg,32.0,749.99,amazon_3p,1299.99,,,749.99,2656.77937836453,1
37854,Samsung Odyssey Neo G9/G95NC S57CG95,Samsung,samsung-odyssey-neo-g9-g95nc-s57cg95,https://www.rtings.com/monitor/reviews/samsung/odyssey-neo-g9-g95nc-s57cg95,238,v2.1.2,2023-10-02 00:00:00 -0400,2023-11-20 13:22:38 -0500,2026-03-17 13:18:49 -0400,"57"" (LS57CG952NNXZA)",monitor,LCD,VA,Direct-lit,QD-LCD,Yes,InP,Yes,Odyssey Neo,LCD,VA,Full-Array,QD-LCD,high,445.6,16.0,543.0,38.6,632.9,38.6,8.1,8.8,8.5,7.8,8.1,8.6,88.83,66.64,33.5,1291.0,1014.0,2842.0,2.5,4.5,2.9,57.0,240,7680 x 2160,32:9,139.9643801,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/V8CUHnL8/samsung-odyssey-neo-g9-g95nc-s57cg95/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-neo-g9-g95nc-s57cg95_spd.jpg,57.0,1599.99,amazon,1599.99,,,1599.99,2928.6664628397484,1
63129,Samsung Odyssey OLED G60SD S27DG602S,Samsung,samsung-odyssey-oled-g60sd-s27dg602s,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g6-g60sd-s27dg60,238,v2.1.2,2024-06-10 00:00:00 -0400,2024-07-24 09:17:15 -0400,2026-03-17 13:18:49 -0400,"27"" (LS27DG602SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.9,21.1,528.8,30.0,635.2,36.8,9.2,7.7,7.4,9.0,9.1,6.9,99.08,79.61,47.5,474.0,1008.0,inf,1.0,1.0,1.889,26.7,360,2560 x 1440,16:9,110.0078487,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/CS1Apazh/samsung-odyssey-oled-g6-g60sd-s27dg60/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g60sd-s27dg602s_spd.jpg,27.0,699.99,amazon_3p,728.99,,899.99,699.99,3483.086684394677,1
63127,Samsung Odyssey OLED G80SD S32DG80,Samsung,samsung-odyssey-oled-g80sd-s32dg80,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g8-g80sd-s32dg80,238,v2.1.2,2024-06-26 00:00:00 -0400,2024-07-18 14:13:43 -0400,2026-03-17 13:18:49 -0400,"32"" (LS32DG802SNXZA ); 32"" (LS32DG800SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,447.9,21.8,528.8,30.0,634.7,36.6,9.1,9.4,8.2,9.0,8.3,6.8,98.48,78.68,45.0,576.0,986.0,inf,0.3,0.3,3.7,31.6,240,3840 x 2160,16:9,139.4245044,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/t70yezBU/samsung-odyssey-oled-g8-g80sd-s32dg80/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g80sd-s32dg80_spd.jpg,32.0,503.63,amazon,503.63,,1099.99,503.63,1784.0688520189979,1
88033,Samsung Odyssey OLED G81SF S27FG810S,Samsung,samsung-odyssey-oled-g81sf-s27fg810s,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g81sf-s27fg810s,238,v2.1.2,2025-04-22 00:00:00 -0400,2025-07-11 09:18:01 -0400,2026-03-17 13:18:49 -0400,"27"" (S27FG810S)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.1,21.5,528.9,27.6,634.5,36.1,9.1,9.4,8.4,9.2,9.0,6.8,99.36,77.61,45.9,467.0,1021.0,inf,0.4,0.6,2.7,26.6,240,3840 x 2160,16:9,165.6321181,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/LxJpOMyb/samsung-odyssey-oled-g81sf-s27fg810s/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g81sf-s27fg810s_spd.jpg,27.0,899.99,amazon,899.99,,,899.99,4478.268525390885,1
37853,Samsung Odyssey OLED G9/G95SC S49CG95,Samsung,samsung-odyssey-oled-g9-g95sc-s49cg95,https://www.rtings.com/monitor/reviews/samsung/odyssey-oled-g9-g95sc-s49cg95,238,v2.1.2,2023-06-26 00:00:00 -0400,2023-08-04 10:40:09 -0400,2026-03-17 13:18:49 -0400,"49"" (LS49CG954SNXZA)",monitor,OLED,QD-OLED,,QD-OLED,Yes,InP,Yes,Odyssey OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,445.8,20.1,529.0,27.8,635.8,34.8,9.1,8.2,6.9,8.9,8.7,6.8,99.46,82.69,46.9,465.0,1002.0,inf,0.5,0.5,3.8,49.0,240,5120 x 1440,32:9,108.543805,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/NLmL7his/samsung-odyssey-oled-g9-g95sc-s49cg95/spd-large.jpg?format=auto,spd_images/monitors/samsung-odyssey-oled-g9-g95sc-s49cg95_spd.jpg,49.0,720.99,bestbuy,,,720.99,,1785.8272193533146,1
63122,Samsung Smart Monitor M80D S32DM80,Samsung,samsung-smart-monitor-m80d-s32dm80,https://www.rtings.com/monitor/reviews/samsung/smart-monitor-m8-m80d-s32dm80,238,v2.1.2,2024-04-02 00:00:00 -0400,2025-01-15 09:17:44 -0500,2026-03-30 15:04:42 -0400,"32"" (LS32DM801UNXZA)",monitor,LCD,VA,Edge-lit,KSF,No,,Yes,,LCD,VA,Edge,KSF,high,450.5,17.4,533.9,49.6,632.2,9.5,6.5,4.9,8.3,7.7,8.3,7.6,85.46,61.94,27.5,462.0,460.0,4660.0,12.2,13.1,9.3,32.0,60,3840 x 2160,16:9,137.6816981,No,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/NEaUv5Ad/samsung-smart-monitor-m8-m80d-s32dm80/spd-large.jpg?format=auto,spd_images/monitors/samsung-smart-monitor-m80d-s32dm80_spd.jpg,32.0,661.98,amazon,661.98,,,661.98,2345.011017333233,1
76425,Sony INZONE M9 II,Sony,sony-inzone-m9-ii,https://www.rtings.com/monitor/reviews/sony/inzone-m9-ii,238,v2.1.2,2024-09-24 00:00:00 -0400,2025-01-24 12:09:17 -0500,2026-03-30 15:04:43 -0400,"27"" (INZONE M9 II)",monitor,LCD,IPS,Direct-lit,KSF,No,,Yes,,LCD,IPS,Full-Array,KSF,high,451.2,16.3,533.0,46.7,630.3,9.2,7.4,8.4,8.4,7.9,8.8,8.5,92.06,67.19,36.3,790.0,709.0,1243.0,4.9,5.9,4.1,27.0,160,3840 x 2160,16:9,163.1783089,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/gH7o7Pm2/sony-inzone-m9-ii/spd-large.jpg?format=auto,spd_images/monitors/sony-inzone-m9-ii_spd.jpg,,,,,,,,,1
71604,Xiaomi G Pro 27i,Xiaomi,xiaomi-g-pro-27i,https://www.rtings.com/monitor/reviews/xiaomi/g-pro-27i,238,v2.1.2,2024-09-10 00:00:00 -0400,2025-02-25 10:06:00 -0500,2026-03-30 15:04:53 -0400,"27"" (G Pro 27i)",monitor,LCD,IPS,Direct-lit,QD-LCD,Yes,CdSe,Yes,,LCD,IPS,Full-Array,QD-LCD,high,441.1,15.5,533.2,25.1,626.4,20.9,7.9,6.9,7.9,7.7,8.4,9.0,98.88,81.87,47.0,1214.0,879.0,1488.0,4.7,5.5,3.2,27.0,180,2560 x 1440,16:9,108.7855393,Yes,,,NO_GT,2026-04-21T23:04:54.904971+00:00,https://i.rtings.com/assets/products/QiaYtgx3/xiaomi-g-pro-27i/spd-large.jpg?format=auto,spd_images/monitors/xiaomi-g-pro-27i_spd.jpg,,,,,,,,,1
