product_id,fullname,brand,url_part,review_url,test_bench_id,test_bench_version,released_at,first_published_at,last_updated_at,sizes_available,product_type,display_type,backlight_type_v2,dimming_zone_count,color_architecture,qd_present,qd_material,spd_verified,marketing_label,panel_type,panel_sub_type,backlight_type_rtings,spd_classification,spd_confidence,blue_peak_nm,blue_fwhm_nm,green_peak_nm,green_fwhm_nm,red_peak_nm,red_fwhm_nm,mixed_usage,home_theater,gaming,sports,bright_room,color_score,brightness_score,black_level_score,contrast_ratio_score,native_contrast_score,sdr_dci_p3_coverage_pct,sdr_bt2020_coverage_pct,hdr_bt2020_coverage_itp_pct,sdr_real_scene_peak_nits,sdr_peak_10pct_nits,sdr_peak_2pct_nits,hdr_peak_100pct_nits,hdr_peak_50pct_nits,hdr_peak_25pct_nits,hdr_peak_10pct_nits,hdr_peak_2pct_nits,native_contrast,contrast_ratio,first_response_time_ms,total_response_time_ms,input_lag_1080p_ms,input_lag_4k_ms,native_refresh_rate,vrr_support,hdmi_forum_vrr,hdmi_ports,hdmi_21_speed,resolution,ground_truth_tech,ground_truth_qd_type,match_status,scraped_at,spd_image,spd_image_local,price_size,price_best,price_source,price_amazon,price_buybox,price_bestbuy,price_list,price_per_m2,sizes_with_price,size_min,size_max,all_asins,all_bb_skus,price_per_mixed_use
57179,Samsung Q80D,Samsung,samsung-q80d,https://www.rtings.com/tv/reviews/samsung/q80d-q80-q80dd-qled,227,v2.2,2024-04-01 00:00:00 -0400,2024-10-04 10:41:58 -0400,2026-03-12 12:09:24 -0400,"50"" (QN50Q80DAFXZA); 55"" (QN55Q80DAFXZA); 65"" (QN65Q80DAFXZA); 75"" (QN75Q80DAFXZA); 85"" (QN85Q80DAFXZA)",tv,LCD,Direct-lit,96.0,Pseudo QD,No,,Yes,QLED,LCD,VA,Full-Array,Pseudo QD,low,451.7,15.9,537.8,44.6,630.0,60.7,7.1,7.0,7.2,7.8,7.9,7.4,7.2,6.3,6.0,7.7,82.43,56.41,35.8,768.664917,935,801,558,621,765,1004,1009,5878.0,25987.0,6.9,8.9,6.2,6.0,120Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/hc0j0hXZ/samsung-q80d-q80-q80dd-qled/spd-large.jpg?format=auto,spd_images/samsung-q80d_spd.jpg,65.0,1299.99,rtings,,,,,1619.9845884418614,5,50.0,85.0,"B0CY19RSV5,B0CXZZN3VY,B0CXZPHB58,B0CXZNY3ZH",,183.09718309859156
96964,Samsung Q8F 2025,Samsung,samsung-q8f-2025,https://www.rtings.com/tv/reviews/samsung/q8f-2025,227,v2.2,2025-05-06 00:00:00 -0400,2025-10-31 10:47:20 -0400,2026-03-12 10:40:56 -0400,"32"" (QN32Q8FAAFXZA); 43"" (QN43Q8FAAFXZA); 50"" (QN50Q8FAAFXZA); 55"" (QN55Q8FAAFXZA); 65"" (QN65Q8FAAFXZA); 75"" (QN75Q8FAAFXZA); 85"" (QN85Q8FAAFXZA)",tv,LCD,Edge-lit,,Pseudo QD,No,,Yes,QLED,LCD,VA,Edge,Pseudo QD,medium,449.3,16.3,539.1,40.6,628.0,52.0,6.0,5.8,6.0,6.4,6.2,6.8,5.1,4.7,4.2,7.5,80.5,54.79,25.5,378.9873962,358,208,360,360,360,360,360,5419.0,5419.0,12.8,13.0,4.4,4.4,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/ElML7zMM/samsung-q8f-2025/spd-large.jpg?format=auto,spd_images/samsung-q8f-2025_spd.jpg,65.0,699.99,rtings,,,,,1013.0092899044197,7,32.0,85.0,B0DYVPQZRH,"6617418,6617420,6617419,6617398,6620648,6617395",116.665
92239,Samsung QN70F,Samsung,samsung-qn70f,https://www.rtings.com/tv/reviews/samsung/qn70f,227,v2.2,2025-04-08 20:00:01 -0400,2026-02-12 12:25:35 -0500,2026-03-12 09:49:22 -0400,"55"" (QN55QN70FAFXZA); 65"" (QN65QN70FAFXZA); 75"" (QN75QN70FAFXZA); 85"" (QN85QN70FAFXZA)",tv,LCD,Edge-lit,20.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Edge,QD-LCD,high,446.6,19.5,540.3,35.2,630.2,39.4,6.8,6.6,6.9,7.6,7.6,7.5,7.9,5.1,5.8,7.0,77.99,54.17,35.5,676.0,835,629,621,686,785,840,666,4452.0,18985.0,9.9,11.0,5.8,5.8,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/qL9RYac8/samsung-qn70f/spd-large.jpg?format=auto,spd_images/samsung-qn70f_spd.jpg,65.0,1199.99,rtings,,,,,1008.5827206884026,4,55.0,85.0,B0DXN4563M,"6614341,6614340",176.46911764705882
92240,Samsung QN80F,Samsung,samsung-qn80f,https://www.rtings.com/tv/reviews/samsung/qn80f,227,v2.2,2025-03-25 20:00:01 -0400,2025-07-16 09:09:04 -0400,2026-03-11 09:43:40 -0400,"55"" (QN55QN80FAFXZA); 65"" (QN65QN80FAFXZA); 75"" (QN75QN80FAFXZA); 85"" (QN85QN80FAFXZA); 100"" (QN100QN80FFXZA)",tv,LCD,Direct-lit,96.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,450.6,18.3,541.2,36.3,630.3,39.5,7.1,7.1,7.1,7.7,7.6,7.1,7.2,6.9,6.8,8.0,78.34,54.22,37.2,696.0,845,732,561,603,791,930,972,6611.0,47825.0,5.5,12.5,5.3,4.8,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/brIIFyp4/samsung-qn80f/spd-large.jpg?format=auto,spd_images/samsung-qn80f_spd.jpg,65.0,897.99,rtings,,,,,1412.842579203742,5,55.0,100.0,"B0DXN7BRLL,B0DXN3SM3F",6618847,126.4774647887324
49719,Samsung QN85D,Samsung,samsung-qn85d,https://www.rtings.com/tv/reviews/samsung/qn85d-qn85dd-qled,227,v2.2,2024-03-01 00:00:00 -0500,2024-05-14 12:51:44 -0400,2026-03-16 09:46:18 -0400,"55"" (QN55QN85DBFXZA); 65"" (QN65QN85DBFXZA); 75"" (QN75QN85DBFXZA); 85"" (QN85QN85DBFXZA)",tv,LCD,Direct-lit,160.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,447.8,15.4,538.2,36.3,628.6,37.3,7.5,7.5,7.2,7.9,7.9,7.5,8.0,7.3,7.4,7.5,85.15,58.68,36.8,768.0,939,790,604,737,991,970,872,5537.0,72862.0,9.1,9.6,6.4,6.4,120Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/U60Kafag/samsung-qn85d-qn85dd-qled/spd-large.jpg?format=auto,spd_images/samsung-qn85d_spd.jpg,65.0,1599.99,rtings,,,,,1675.9350047679593,4,55.0,85.0,"B0CW27D646,B0CW27SNZS",6576434,213.332
49718,Samsung QN900D 8K,Samsung,samsung-qn900d-8k,https://www.rtings.com/tv/reviews/samsung/qn900d-8k-qled,197,v2.0.1,2024-03-01 00:00:00 -0500,2024-09-11 09:15:07 -0400,2025-08-29 15:08:34 -0400,"65"" (QN65QN900DFXZA); 75"" (QN75QN900DFXZA); 85"" (QN85QN900DFXZA)",tv,LCD,Direct-lit,1344.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,448.2,16.3,538.8,36.6,630.2,39.2,8.0,8.1,7.7,8.0,8.0,8.0,8.4,8.3,9.6,5.2,87.91,61.84,42.9,572.5,1454,1475,460,730,1214,1467,1459,1989.0,271400.0,9.4,10.1,5.1,5.1,60Hz,Yes,Yes,4 (4x HDMI 2.1),40 Gbps,8k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/u1ctA2qw/samsung-qn900d-8k-qled/spd-large.jpg?format=auto,spd_images/samsung-qn900d-8k_spd.jpg,65.0,4499.99,rtings,,,,,4741.865732752096,3,65.0,85.0,"B0CVSJC57H,B0CVSGYHYM",,562.49875
92242,Samsung QN900F 8K,Samsung,samsung-qn900f-8k,https://www.rtings.com/tv/reviews/samsung/qn900f-8k,210,v2.1,2025-03-26 00:00:00 -0400,2025-08-29 14:57:26 -0400,2026-01-20 15:40:10 -0500,"65"" (QN65QN900FFXZA); 75"" (QN75QN900FFXZA); 85"" (QN85QN900FFXZA)",tv,LCD,Direct-lit,1056.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,449.7,16.7,540.0,36.7,630.6,39.2,7.8,7.7,7.9,8.5,8.8,7.9,8.3,7.5,8.5,5.0,85.46,60.28,43.5,1389.908203,1656,1511,722,1117,1790,1762,1647,1708.0,146686.0,6.6,8.8,5.2,5.4,60Hz,Yes,Yes,4 (4x HDMI 2.1),40 Gbps,8k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/uGfgaXpk/samsung-qn900f-8k/spd-large.jpg?format=auto,spd_images/samsung-qn900f-8k_spd.jpg,65.0,3299.99,rtings,,,,,3305.448614516796,3,65.0,85.0,,"6613453,6613450",423.075641025641
49720,Samsung QN90D,Samsung,samsung-qn90d,https://www.rtings.com/tv/reviews/samsung/qn90d-qn90dd-qled,227,v2.2,2024-03-21 00:00:00 -0400,2024-06-03 11:49:48 -0400,2026-03-17 09:30:59 -0400,"43"" (QN43QN90DAFXZA); 50"" (QN50QN90DAFXZA); 55"" (QN55QN90DAFXZA); 65"" (QN65QN90DAFXZA); 75"" (QN75QN90DAFXZA); 85"" (QN85QN90DAFXZA); 98"" (QN98QN90DAFXZA)",tv,LCD,Direct-lit,720.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,444.0,14.7,540.0,36.8,629.8,38.1,8.1,8.3,7.6,8.5,8.5,7.8,9.1,8.6,9.6,6.3,90.62,64.05,49.4,1315.0,2032,1930,619,894,1510,2087,2158,3404.0,270333.0,8.5,9.2,6.1,6.2,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/Rv73curg/samsung-qn90d-qn90dd-qled/spd-large.jpg?format=auto,spd_images/samsung-qn90d_spd.jpg,65.0,1699.99,rtings,,,,,2350.6223098288456,7,43.0,98.0,"B0CW27J5LR,B0CW27DXJX,B0CW2557NX,B0CW26R7H8,B0CV9GM5L3",6576427,209.87530864197532
92241,Samsung QN90F,Samsung,samsung-qn90f,https://www.rtings.com/tv/reviews/samsung/qn90f,227,v2.2,2025-03-17 00:00:00 -0400,2025-05-02 14:20:36 -0400,2026-03-10 09:27:33 -0400,"43"" (QN43QN90FAFXZA); 50"" (QN50QN90FAFXZA); 55"" (QN55QN90FAFXZA); 65"" (QN65QN90FAFXZA); 75"" (QN75QN90FAFXZA); 85"" (QN85QN90FAFXZA); 98"" (QN98QN90FAFXZA)",tv,LCD,Direct-lit,900.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,444.2,14.1,539.0,35.7,630.1,38.7,8.2,8.1,7.8,8.4,8.7,7.7,9.0,8.3,8.4,7.2,84.67,61.31,49.8,1162.2,1804,1725,674,1055,1950,2075,1873,4854.0,135367.0,7.2,11.6,4.1,3.6,165Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/6auL6G8G/samsung-qn90f/spd-large.jpg?format=auto,spd_images/samsung-qn90f_spd.jpg,65.0,1399.99,bestbuy,,,1399.99,,2536.872463401981,7,43.0,98.0,B0DX3VNMHW,"6613498,6613504,6613494,6613496,6613455,6613448",170.73048780487807
57722,Samsung QN95D,Samsung,samsung-qn95d,https://www.rtings.com/tv/reviews/samsung/qn95d,197,v2.0.1,2024-07-01 00:00:00 -0400,2024-12-13 10:09:26 -0500,2025-09-24 16:59:00 -0400,"65"" (QN65QN95DAFXZA); 75"" (QN75QN95DAFXZA); 85"" (QN85QN95DAFXZA)",tv,LCD,Direct-lit,1344.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,446.3,15.2,540.5,37.5,631.5,38.2,8.1,8.2,7.8,8.4,8.6,7.9,8.8,8.7,9.3,5.7,87.02,61.05,46.5,1370.531006,1716,1418,633,1027,1759,1901,1893,2562.0,224900.0,7.6,7.6,5.1,5.1,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/pn5vCltI/samsung-qn95d/spd-large.jpg?format=auto,spd_images/samsung-qn95d_spd.jpg,,,,,,,,,3,,,,,
88591,Samsung QN990F 8K,Samsung,samsung-qn990f-8k,https://www.rtings.com/tv/reviews/samsung/qn990f-8k,227,v2.2,2025-04-09 00:00:00 -0400,2025-06-11 09:33:35 -0400,2026-03-12 10:23:18 -0400,"65"" (‎QN65QN990FFXZA); 75"" (QN75QN990FFXZA); 85"" (QN85QN990FFXZA); 98"" (QN98QN990FFXZA)",tv,LCD,Direct-lit,1920.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Full-Array,QD-LCD,high,449.8,16.7,540.1,36.0,629.2,38.6,7.8,7.8,7.4,8.0,8.3,7.5,8.6,7.8,9.2,4.5,88.65,62.28,50.3,674.0,2222,2105,512,831,1482,2195,2016,1314.0,208100.0,5.5,11.8,19.2,10.9,120Hz,Yes,Yes,"5 (4x HDMI 2.1, 1x Micro HDMI 2.1)",48 Gbps,8k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/xtXAurxn/samsung-qn990f-8k/spd-large.jpg?format=auto,spd_images/samsung-qn990f-8k_spd.jpg,65.0,4499.99,rtings,,,,,7881.482625219533,4,65.0,98.0,,"6613490,6613456,6613463",576.9217948717949
49704,Samsung S85D OLED,Samsung,samsung-s85d-oled,https://www.rtings.com/tv/reviews/samsung/s85d-oled,197,v2.0.1,2024-05-05 20:00:01 -0400,2024-06-28 10:41:41 -0400,2025-05-08 10:57:38 -0400,"55"" (QN55S85DAEXZA); 65"" (QN65S85DAEXZA); 77"" (QN77S85DAEXZA); 83"" (QN83S85DAEXZA)",tv,OLED,,,WOLED,No,,Yes,Samsung OLED,OLED,WOLED,No Backlight,WOLED,high,454.1,27.1,558.6,94.0,618.3,123.1,7.8,8.0,8.2,7.3,6.8,7.4,6.3,10.0,10.0,10.0,95.22,64.14,33.2,402.0,434,425,144,257,472,643,643,inf,inf,1.0,1.9,5.3,5.3,120Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/275yvMaD/samsung-s85d-oled/spd-large.jpg?format=auto,spd_images/samsung-s85d-oled_spd.jpg,65.0,1619.99,rtings,,,,,1936.7445570054945,4,55.0,83.0,"B0CXR1D43S,B0CXQVQ5GQ,B0CWVH1XXZ",6578059,207.69102564102565
92236,Samsung S85F OLED,Samsung,samsung-s85f-oled,https://www.rtings.com/tv/reviews/samsung/s85f-oled,227,v2.2,2025-03-26 00:00:00 -0400,2025-04-29 15:52:46 -0400,2026-03-11 12:48:16 -0400,"55"" (QN55S85FAFXZA); 65"" (QN65S85FAFXZA); 77"" (QN77S85FAFXZA); 83"" (QN83S85FAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.3,532.1,28.0,637.8,37.4,8.2,8.6,8.6,7.8,7.2,8.6,6.6,10.0,10.0,10.0,98.31,80.55,47.3,378.0,509,517,149,281,543,754,758,inf,inf,0.8,1.0,5.2,5.2,120Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/lw18xZKd/samsung-s85f-oled/spd-large.jpg?format=auto,spd_images/samsung-s85f-oled_spd.jpg,65.0,1097.97,amazon_3p,1197.99,,,1197.99,1449.4263736263738,2,55.0,65.0,B0DXMZRG1Q,6614344,133.89878048780488
49703,Samsung S90D OLED,Samsung,samsung-s90d-oled,https://www.rtings.com/tv/reviews/samsung/s90d-s90dd-oled-qd-oled,227,v2.2,2024-03-01 00:00:00 -0500,2024-04-18 14:38:48 -0400,2026-03-11 14:11:39 -0400,"42"" (WOLED) (QN42S90DAEXZA); 48"" (WOLED) (QN48S90DAEXZA); 55"" (QD-OLED) (QN55S90DAFXZA); 65"" (QD-OLED) (QN65S90DAFXZA); 77"" (QD-OLED) (QN77S90DAFXZA); 83"" (WOLED) (QN83S90DAEXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.3,21.3,532.0,28.1,638.1,37.3,8.6,8.8,9.0,7.8,7.2,8.9,7.8,10.0,10.0,10.0,99.9,83.4,55.2,381.0,493,496,214,334,640,1193,1199,inf,inf,0.8,1.2,4.7,4.8,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/bQqJWuI9/samsung-s90d-s90dd-oled-qd-oled/spd-large.jpg?format=auto,spd_images/samsung-s90d-oled_spd.jpg,65.0,1065.0,amazon_3p,,,,1065.0,1250.6745936355312,3,55.0,77.0,"B0CV9L3R7V,B0CV9VGMPT,B0CY3JS745",6578065,123.83720930232559
92237,Samsung S90F OLED,Samsung,samsung-s90f-oled,https://www.rtings.com/tv/reviews/samsung/s90f-oled,227,v2.2,2025-04-09 00:00:00 -0400,2025-06-02 14:07:18 -0400,2026-03-11 13:09:05 -0400,"42"" (‎QN42S90FAEXZA); 48"" (QN48S90FAEXZA); 55"" (QN55S90FAFXZA); 65"" (QN65S90FAFXZA); 77"" (QN77S90FAFXZA); 83"" (QN83S90FAEXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.3,532.1,28.2,637.8,36.9,8.7,8.9,9.1,8.2,7.6,8.8,8.0,10.0,10.0,10.0,98.11,79.55,58.0,449.0,628,629,258,383,667,1426,1628,inf,inf,0.8,0.8,4.4,4.5,144Hz,Yes,Yes,4 (4x HDMI 2.1),48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/SvuAG5Uw/samsung-s90f-oled/spd-large.jpg?format=auto,spd_images/samsung-s90f-oled_spd.jpg,65.0,1399.99,bestbuy,,,1399.99,,1649.0270661630038,3,55.0,77.0,B0DWTD3WF8,"6613501,6613491,6613462",160.91839080459772
49702,Samsung S95D OLED,Samsung,samsung-s95d-oled,https://www.rtings.com/tv/reviews/samsung/s95d-oled,227,v2.2,2024-03-01 00:00:00 -0500,2024-04-23 08:45:29 -0400,2026-03-12 10:28:02 -0400,"55"" (QN55S95DAFXZA); 65"" (QN65S95DAFXZA); 77"" (QN77S95DAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,452.2,21.3,532.1,28.1,638.2,36.9,8.6,8.8,9.1,8.2,7.7,8.6,8.0,10.0,10.0,10.0,99.82,83.1,59.4,402.6022339,759,761,295,453,800,1635,1650,inf,inf,0.7,0.7,4.7,4.8,144Hz,Yes,Yes,4 (4x HDMI 2.1),40 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/IbIgXFuV/samsung-s95d-oled/spd-large.jpg?format=auto,spd_images/samsung-s95d-oled_spd.jpg,65.0,3099.99,rtings,,,,,3512.122304258241,3,55.0,77.0,"B0CVSJFPGH,B0CVSGNZBZ",,360.46395348837206
88596,Samsung S95F OLED,Samsung,samsung-s95f-oled,https://www.rtings.com/tv/reviews/samsung/s95f-oled,227,v2.2,2025-04-09 00:00:00 -0400,2025-05-13 09:19:20 -0400,2026-03-10 09:27:33 -0400,"55"" (QN55S95FAFXZA); 65"" (QN65S95FAFXZA); 77"" (QN77S95FAFXZA); 83"" (QN83S95FAFXZA)",tv,OLED,,,QD-OLED,Yes,InP,Yes,QD-OLED,OLED,QD-OLED,No Backlight,QD-OLED,high,456.1,20.9,532.6,27.3,638.3,37.4,9.0,9.1,9.3,9.0,8.8,9.1,8.7,10.0,10.0,10.0,99.95,85.92,63.4,710.0,1052,1060,403,624,1085,2124,2190,inf,inf,0.8,1.0,4.1,4.1,165Hz,Yes,Yes,4 (4x HDMI 2.1),40 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/try1MQNL/samsung-s95f-oled/spd-large.jpg?format=auto,spd_images/samsung-s95f-oled_spd.jpg,65.0,2499.99,bestbuy,,,2499.99,,3267.101699862637,3,55.0,77.0,,6613492,277.77666666666664
56163,Samsung The Frame 2024,Samsung,samsung-the-frame-2024,https://www.rtings.com/tv/reviews/samsung/the-frame-2024-qled,227,v2.2,2024-03-21 00:00:00 -0400,2024-05-09 08:54:53 -0400,2026-03-17 09:53:09 -0400,"43"" (QN43LS03DAFXZA); 50"" (QN50LS03DAFXZA); 55"" (QN55LS03DAFXZA); 65"" (QN65LS03DAFXZA); 75"" (QN75LS03DAFXZA); 85"" (QN85LS03DAFXZA)",tv,LCD,Edge-lit,,Pseudo QD,No,,Yes,QLED,LCD,VA,Edge,Pseudo QD,medium,449.5,17.3,538.3,42.2,630.6,52.7,6.4,6.0,6.6,7.4,7.5,6.6,6.5,4.5,4.2,7.5,80.86,55.06,28.4,540.3514404,490,287,497,497,498,499,500,5390.0,5390.0,6.1,10.4,6.0,6.1,"120Hz (except 43"", 50"")","Yes (except 43"", 50"") ",Yes,"4 (3x HDMI 2.0, 1x HDMI 2.1)",40 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/m5H9PjcR/samsung-the-frame-2024-qled/spd-large.jpg?format=auto,spd_images/samsung-the-frame-2024_spd.jpg,65.0,999.99,bestbuy,,,999.99,,1809.4142074676165,6,43.0,85.0,"B0CV9HY4J9,B0CVSHWGXX,B0CVSJ1ZBP,B0CVSJKFNK,B0CVSJS9DM,B0CVSH9G8V","6576585,6576593,6576594",156.2484375
88497,Samsung The Frame Pro 2025,Samsung,samsung-the-frame-pro-2025,https://www.rtings.com/tv/reviews/samsung/the-frame-pro-2025,227,v2.2,2025-04-08 20:00:01 -0400,2025-08-20 10:29:14 -0400,2026-03-13 13:00:10 -0400,"65"" (QN65LS03FWFXZA); 75"" (QN75LS03FWFXZA); 85"" (QN85LS03FWFXZA)",tv,LCD,Edge-lit,24.0,QD-LCD,Yes,InP,Yes,Neo QLED,LCD,VA,Edge,QD-LCD,high,448.0,16.7,540.3,34.9,630.0,38.4,7.0,6.8,6.4,8.0,8.4,7.4,7.8,5.4,5.7,7.6,87.23,60.98,35.4,672.6644897,862,540,644,820,893,881,540,5679.0,16769.0,14.1,14.3,22.1,22.2,144Hz,Yes,Yes,"5 (4x HDMI 2.1, 1x Micro HDMI 2.1)",48 Gbps,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/lD7q9zwg/samsung-the-frame-pro-2025/spd-large.jpg?format=auto,spd_images/samsung-the-frame-pro-2025_spd.jpg,65.0,1599.99,bestbuy,,,1599.99,,1800.2911457229638,3,65.0,85.0,"B0DXR9MP63,B0DXMJNLHT","6613680,6613687",228.57
102195,Samsung U7900F,Samsung,samsung-u7900f,https://www.rtings.com/tv/reviews/samsung/u7900f,227,v2.2,2025-06-01 00:00:00 -0400,2026-01-21 15:43:59 -0500,2026-03-12 10:49:09 -0400,"43"" (UN43U7900FFXZA); 50"" (UN50U7900FFXZA); 55"" (UN55U7900FFXZA); 58"" (UN58U7900FFXZA); 65"" (UN65U7900FFXZA); 70"" (UN70U7900FFXZA); 75"" (UN75U7900FFXZA); 85"" (UN85U7900FFXZA)",tv,LCD,Direct-lit,,WLED,No,,Yes,Crystal UHD,LCD,VA,Direct,WLED,high,449.9,16.9,526.3,70.8,604.9,80.1,5.2,5.2,5.2,5.5,5.2,5.6,3.8,4.8,4.0,7.3,68.33,45.52,17.5,219.3594818,225,119,216,215,215,215,215,5057.0,5057.0,15.7,15.7,11.0,11.0,60Hz,Yes,Yes,2 (2x HDMI 2.0),No HDMI 2.1,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/xEyXN4rT/samsung-u7900f/spd-large.jpg?format=auto,spd_images/samsung-u7900f_spd.jpg,65.0,329.99,rtings,,,,,431.21896911217243,8,43.0,85.0,,"6639217,6632320,6632331,6640550,6639210,6639197,6639212,6639193",63.45961538461538
94057,Samsung U8000F,Samsung,samsung-u8000f,https://www.rtings.com/tv/reviews/samsung/u8000f,227,v2.2,2025-03-17 00:00:00 -0400,2025-09-16 09:56:27 -0400,2026-03-11 13:04:22 -0400,"43"" (‎UN43U8000FFXZA); 50"" (UN50U8000FFXZA); 55"" (UN55U8000FFXZA); 58"" (UN58U8000FFXZA); 65"" (UN65U8000FFXZA); 70"" (UN70U8000FFXZA); 75"" (UN75U8000FFXZA); 85"" (UN85U8000FFXZA)",tv,LCD,Direct-lit,,WLED,No,,Yes,Crystal UHD,LCD,VA,Direct,WLED,high,446.1,15.8,529.7,70.2,604.1,77.4,5.5,5.4,5.7,5.6,5.6,6.1,4.6,4.9,4.4,7.7,70.27,47.9,20.4,275.0,283,156,277,277,278,278,278,5925.0,5925.0,12.9,17.8,10.6,10.1,60Hz,Yes,Yes,3 (3x HDMI 2.0),No HDMI 2.1,4k,,,NO_GT,2026-04-06T14:04:38.263155+00:00,https://i.rtings.com/assets/products/dFYU7G5T/samsung-u8000f/spd-large.jpg?format=auto,spd_images/samsung-u8000f_spd.jpg,65.0,397.95,amazon_3p,399.96,,,399.96,486.58541395949203,8,43.0,85.0,"B0DX4HHBRC,B0DXMW74JZ,B0DYVMS2VK,B0DXMWL3RW,B0DX44XK9H,B0DX4717LG,B0DXNFKPF3","6619439,6619440,6619253,6619143",72.35454545454546
